province,district,year,tree_cover_loss_ha,co2_emissions
Sumatera Utara,Labuhanbatu Utara,2022,2325.7308501839734,828832.6148421256
Sumatera Utara,Labuhanbatu Utara,2023,5270.545687161635,1904356.83104824
Sumatera Utara,Labuhanbatu Utara,2024,5474.397691862997,2462922.8577396693
Sumatera Utara,Labuhanbatu Utara,2025,5003.836694011736,2424825.797185265
Sumatera Utara,Langkat,2001,3016.4187263421695,1225177.4058863192
Sumatera Utara,Langkat,2002,1833.7377154359424,555890.5456691055
Sumatera Utara,Langkat,2003,3379.444761296531,514849.84441524337
Sumatera Utara,Langkat,2004,3882.9820270972473,761222.0604297178
Sumatera Utara,Langkat,2005,3391.888908998833,1094389.9783078702
Sumatera Utara,Langkat,2006,4066.465426421109,1259645.8260328604
Sumatera Utara,Langkat,2007,3654.9593371017577,1298978.0522236258
Sumatera Utara,Langkat,2008,4563.70610632154,1538702.4787787823
Sumatera Utara,Langkat,2009,9451.147616150314,2844055.626790524
Sumatera Utara,Langkat,2010,6062.663069209981,1945142.0500168505
Sumatera Utara,Langkat,2011,6671.319571837772,1043609.8469851369
Sumatera Utara,Langkat,2012,8702.523182199095,1728021.8382419627
Sumatera Utara,Langkat,2013,4235.26397282925,676584.8217552035
Sumatera Utara,Langkat,2014,6266.071108826525,2056509.321015288
Sumatera Utara,Langkat,2015,2487.7027724142135,1054028.3692265293
Sumatera Utara,Langkat,2016,4879.136572944013,2229733.712596485
Sumatera Utara,Langkat,2017,4097.308259542341,1397676.2852895644
Sumatera Utara,Langkat,2018,7961.71164459655,2924076.7313662646
Sumatera Utara,Langkat,2019,5290.931674710653,1761958.9009011402
Sumatera Utara,Langkat,2020,6650.2495540562195,1784784.7931046763
Sumatera Utara,Langkat,2021,6327.4966582070165,2903334.6951734945
Sumatera Utara,Langkat,2022,5132.918199372505,2743565.0627666595
Sumatera Utara,Langkat,2023,6426.575229845633,2741529.227015577
Sumatera Utara,Langkat,2024,7148.968091454118,3135112.801851327
Sumatera Utara,Langkat,2025,5412.365600435066,2486037.638682501
Sumatera Utara,Mandailing Natal,2001,3797.249524252016,1823607.7319723233
Sumatera Utara,Mandailing Natal,2002,3256.459625262725,1563786.5621124767
Sumatera Utara,Mandailing Natal,2003,3738.2933407987575,1826593.4579455408
Sumatera Utara,Mandailing Natal,2004,7299.122120950529,3727973.8300458
Sumatera Utara,Mandailing Natal,2005,5639.922575565319,3462046.779861277
Sumatera Utara,Mandailing Natal,2006,5458.142666141871,3620829.6117645274
Sumatera Utara,Mandailing Natal,2007,5776.95979767876,3868080.3225735
Sumatera Utara,Mandailing Natal,2008,11413.63897794362,7816440.503819744
Sumatera Utara,Mandailing Natal,2009,17224.658836618713,12124530.250296216
Sumatera Utara,Mandailing Natal,2010,8462.557834029127,6555608.403633257
Sumatera Utara,Mandailing Natal,2011,16810.34277566314,12789958.807221668
Sumatera Utara,Mandailing Natal,2012,11126.91092486295,9205211.619327331
Sumatera Utara,Mandailing Natal,2013,7423.96198737241,5740801.533151449
Sumatera Utara,Mandailing Natal,2014,12012.001916663135,8672472.2137267
Sumatera Utara,Mandailing Natal,2015,7220.45630818163,5108443.963194084
Sumatera Utara,Mandailing Natal,2016,5110.396782483186,3440127.8311220086
Sumatera Utara,Mandailing Natal,2017,5581.101312652242,3812369.065579112
Sumatera Utara,Mandailing Natal,2018,5448.369685728206,3864053.42913434
Sumatera Utara,Mandailing Natal,2019,4314.738917256627,3037168.271418009
Sumatera Utara,Mandailing Natal,2020,2922.1210991714656,2058342.585004164
Sumatera Utara,Mandailing Natal,2021,4271.125392672401,2937007.011947029
Sumatera Utara,Mandailing Natal,2022,5177.649368720623,3703847.647895192
Sumatera Utara,Mandailing Natal,2023,5399.763138394187,3887402.247247902
Sumatera Utara,Mandailing Natal,2024,3919.8993671974335,2870777.4219223233
Sumatera Utara,Mandailing Natal,2025,5168.444215303713,3822800.319264522
Sumatera Utara,Nias,2001,199.91174775729445,127922.5203793048
Sumatera Utara,Nias,2002,172.99203161011198,103046.77731384028
Sumatera Utara,Nias,2003,131.6091706428012,76841.28459772462
Sumatera Utara,Nias,2004,37.30565404289093,24793.529897176195
Sumatera Utara,Nias,2005,239.29578577808985,145593.62340957153
Sumatera Utara,Nias,2006,217.45095949999737,133635.3650552409
Sumatera Utara,Nias,2007,161.37606446389137,98521.43303806755
Sumatera Utara,Nias,2008,120.37846137616684,70467.42805601483
Sumatera Utara,Nias,2009,344.36731629309566,206170.92626727623
Sumatera Utara,Nias,2010,279.8317072391712,168182.4466039266
Sumatera Utara,Nias,2011,106.83953157007488,66170.49093671993
Sumatera Utara,Nias,2012,354.9826086098085,216997.1763942476
Sumatera Utara,Nias,2013,163.376478294382,90594.66872307677
Sumatera Utara,Nias,2014,230.68037156180017,133649.06673024717
Sumatera Utara,Nias,2015,117.3791172163216,66490.9015356655
Sumatera Utara,Nias,2016,334.2196509634788,176987.29775669507
Sumatera Utara,Nias,2017,345.98755337189664,186665.3039403474
Sumatera Utara,Nias,2018,314.8361220302522,172264.2962995838
Sumatera Utara,Nias,2019,228.99045406110497,126913.75825797259
Sumatera Utara,Nias,2020,230.9141035329729,123940.85102383274
Sumatera Utara,Nias,2021,164.29997457275556,91433.91635346143
Sumatera Utara,Nias,2022,331.2934117147957,180233.18178503984
Sumatera Utara,Nias,2023,273.06526990316263,145464.8528348286
Sumatera Utara,Nias,2024,417.29143106671046,236160.4339694202
Sumatera Utara,Nias,2025,1193.8713806290696,704981.1581134684
Sumatera Utara,Nias Barat,2001,188.99340241689848,110559.70945286288
Sumatera Utara,Nias Barat,2002,110.07225182993535,68132.62806958382
Sumatera Utara,Nias Barat,2003,142.37953083004174,83723.21649808627
Sumatera Utara,Nias Barat,2004,18.999182508000967,10863.105120171664
Sumatera Utara,Nias Barat,2005,336.9089421510036,185095.97822397415
Sumatera Utara,Nias Barat,2006,160.60969751548873,90062.89277486333
Sumatera Utara,Nias Barat,2007,74.6124877746942,39922.57793363747
Sumatera Utara,Nias Barat,2008,77.45842282540895,44357.93479147762
Sumatera Utara,Nias Barat,2009,155.14745285224643,89256.08863003143
Sumatera Utara,Nias Barat,2010,196.5290180367408,117602.45671106003
Sumatera Utara,Nias Barat,2011,74.8429688783892,45506.634765104674
Sumatera Utara,Nias Barat,2012,124.68696964509016,76871.1723924026
Sumatera Utara,Nias Barat,2013,84.38164485805886,43819.99966541465
Sumatera Utara,Nias Barat,2014,105.38058448123718,60606.810203834706
Sumatera Utara,Nias Barat,2015,55.45924727821405,32108.11693501934
Sumatera Utara,Nias Barat,2016,50.76679600941537,30084.079208727428
Sumatera Utara,Nias Barat,2017,46.69026503659169,25426.05701954904
Sumatera Utara,Nias Barat,2018,51.0747575522424,28803.43929258659
Sumatera Utara,Nias Barat,2019,72.92004084050434,40466.68955491894
Sumatera Utara,Nias Barat,2020,92.14951101298973,54520.63243954672
Sumatera Utara,Nias Barat,2021,52.76689634644613,32757.230022943855
Sumatera Utara,Nias Barat,2022,120.0717948447986,71947.39896442973
Sumatera Utara,Nias Barat,2023,78.07324323061171,48297.58150370986
Sumatera Utara,Nias Barat,2024,53.22827113015629,32298.014505125757
Sumatera Utara,Nias Barat,2025,199.45322549696985,115201.98481094134
Sumatera Utara,Nias Selatan,2001,744.8041257266613,464515.71140771086
Sumatera Utara,Nias Selatan,2002,968.5812679714336,602741.3522828474
Sumatera Utara,Nias Selatan,2003,920.7139272562765,589145.2755552452
Sumatera Utara,Nias Selatan,2004,394.48260183603696,238950.95225171585
Sumatera Utara,Nias Selatan,2005,406.324567415276,258149.31333938427
Sumatera Utara,Nias Selatan,2006,689.4105804716511,426617.32422652945
Sumatera Utara,Nias Selatan,2007,247.77637728766055,158435.56999902136
Sumatera Utara,Nias Selatan,2008,336.6308041556529,202465.40524117573
Sumatera Utara,Nias Selatan,2009,1228.809162863654,748785.6900261203
Sumatera Utara,Nias Selatan,2010,602.4087736200435,362723.9875336568
Sumatera Utara,Nias Selatan,2011,550.4085135807493,348944.66734703525
Sumatera Utara,Nias Selatan,2012,676.5771348831995,407866.9716330357
Sumatera Utara,Nias Selatan,2013,488.63817932584186,298170.5321162105
Sumatera Utara,Nias Selatan,2014,1125.8873657169077,686053.0975468899
Sumatera Utara,Nias Selatan,2015,601.6364652437529,383515.17402488354
Sumatera Utara,Nias Selatan,2016,2705.7722563480975,1695187.5392638855
Sumatera Utara,Nias Selatan,2017,1374.4684220004035,860096.1708837843
Sumatera Utara,Nias Selatan,2018,1210.4380793892929,751408.0967532374
Sumatera Utara,Nias Selatan,2019,756.5154844894308,463413.7430507105
Sumatera Utara,Nias Selatan,2020,1164.3763416833845,720103.0906008455
Sumatera Utara,Nias Selatan,2021,765.8315581533623,472579.86773809127
Sumatera Utara,Nias Selatan,2022,1169.1499600875427,726709.9134415721
Sumatera Utara,Nias Selatan,2023,1183.8591979327357,742044.8388133019
Sumatera Utara,Nias Selatan,2024,806.5201663961817,508009.61867286154
Sumatera Utara,Nias Selatan,2025,1123.671371797128,725749.4406624534
Sumatera Utara,Nias Utara,2001,672.0547838938832,399620.65092415776
Sumatera Utara,Nias Utara,2002,373.86763541762167,229928.430939814
Sumatera Utara,Nias Utara,2003,540.8448251457538,317827.7402165456
Sumatera Utara,Nias Utara,2004,151.4382951553598,90390.52624081151
Sumatera Utara,Nias Utara,2005,435.7808003990544,262683.9761251053
Sumatera Utara,Nias Utara,2006,558.8393970025232,334308.00591851224
Sumatera Utara,Nias Utara,2007,333.0267669306198,195608.76412099213
Sumatera Utara,Nias Utara,2008,335.86997137880206,193195.2005045656
Sumatera Utara,Nias Utara,2009,1180.9694009529037,685782.0881996705
Sumatera Utara,Nias Utara,2010,827.2658421937667,484069.40681882587
Sumatera Utara,Nias Utara,2011,521.7649231421464,298221.60978706845
Sumatera Utara,Nias Utara,2012,747.7318926115531,445492.4855043683
Sumatera Utara,Nias Utara,2013,417.7852937587862,239555.32754542743
Sumatera Utara,Nias Utara,2014,967.6832726796457,553389.1195040998
Sumatera Utara,Nias Utara,2015,434.24360204700554,247843.97088173672
Sumatera Utara,Nias Utara,2016,450.9261002685297,258736.11644330728
Sumatera Utara,Nias Utara,2017,375.3282038099251,213491.3485448696
Sumatera Utara,Nias Utara,2018,442.6990511455453,251761.64612434336
Sumatera Utara,Nias Utara,2019,321.7973062492344,185256.66305734264
Sumatera Utara,Nias Utara,2020,454.3146140513082,264253.1640827956
Sumatera Utara,Nias Utara,2021,320.9523581171663,190725.82688659697
Sumatera Utara,Nias Utara,2022,561.5351451258191,331361.5464177488
Sumatera Utara,Nias Utara,2023,491.4678619456444,292605.0353876608
Sumatera Utara,Nias Utara,2024,537.379132569828,328137.3579735863
Sumatera Utara,Nias Utara,2025,873.5597311399139,510331.26606039674
Sumatera Utara,Padang Lawas,2001,1372.5082095754576,842366.3700494551
Sumatera Utara,Padang Lawas,2002,1886.022064268668,1146059.4834541671
Sumatera Utara,Padang Lawas,2003,3870.6227033594,2303758.6015797807
Sumatera Utara,Padang Lawas,2004,7898.59239379813,5227669.533190301
Sumatera Utara,Padang Lawas,2005,8086.740936225215,5945909.047234134
Sumatera Utara,Padang Lawas,2006,5089.36613866225,3618481.002539983
Sumatera Utara,Padang Lawas,2007,2181.623420772387,1510508.0187741187
Sumatera Utara,Padang Lawas,2008,6087.7630719953,4854104.212608693
Sumatera Utara,Padang Lawas,2009,16068.209242032906,14018721.981555436
Sumatera Utara,Padang Lawas,2010,5378.828670233543,5179331.242260854
Sumatera Utara,Padang Lawas,2011,12094.446804356106,10787824.765954584
Sumatera Utara,Padang Lawas,2012,6110.500435316553,3904774.693014964
Sumatera Utara,Padang Lawas,2013,4054.136827562853,1808692.8523642567
Sumatera Utara,Padang Lawas,2014,4687.446019191832,3679305.0059053097
Sumatera Utara,Padang Lawas,2015,4614.7951144050285,5176766.3869524095
Sumatera Utara,Padang Lawas,2016,5327.758709359705,4515841.735835531
Sumatera Utara,Padang Lawas,2017,7698.213686115553,5152504.376622818
Sumatera Utara,Padang Lawas,2018,2321.3803756628913,1704233.68448187
Sumatera Utara,Padang Lawas,2019,1631.5028583877645,1177802.3786045888
Sumatera Utara,Padang Lawas,2020,3445.9847794338975,1390435.986364551
Sumatera Utara,Padang Lawas,2021,3212.2797994572225,1773611.242137839
Sumatera Utara,Padang Lawas,2022,2755.225264439823,1718083.3043359309
Sumatera Utara,Padang Lawas,2023,3222.418532596089,2393156.323642384
Sumatera Utara,Padang Lawas,2024,2875.8888145474625,1789830.0895889043
Sumatera Utara,Padang Lawas,2025,7482.589309694499,5288475.599163845
Sumatera Utara,Padang Lawas Utara,2001,7324.29251144505,1917626.526158082
Sumatera Utara,Padang Lawas Utara,2002,3642.940569757112,2178061.3588798833
Sumatera Utara,Padang Lawas Utara,2003,1330.8765564154944,774387.7665695645
Sumatera Utara,Padang Lawas Utara,2004,3842.699587689872,2083167.8940541015
Sumatera Utara,Padang Lawas Utara,2005,3496.2625787239926,1926677.7770079991
Sumatera Utara,Padang Lawas Utara,2006,3754.204463811716,2165163.196692855
Sumatera Utara,Padang Lawas Utara,2007,1583.6787393434108,885897.4196080063
Sumatera Utara,Padang Lawas Utara,2008,4264.124513109795,2871732.3827795535
Sumatera Utara,Padang Lawas Utara,2009,5386.562176461385,3479129.25247124
Sumatera Utara,Padang Lawas Utara,2010,2187.326409036551,1464839.5277454315
Sumatera Utara,Padang Lawas Utara,2011,5956.516477212672,3618386.3350262735
Sumatera Utara,Padang Lawas Utara,2012,3166.6906838607115,2265570.739737303
Sumatera Utara,Padang Lawas Utara,2013,2713.6469371469097,1926896.3450018696
Sumatera Utara,Padang Lawas Utara,2014,3548.5944716775625,2353094.400399336
Sumatera Utara,Padang Lawas Utara,2015,2199.108593323232,1546940.0332842793
Sumatera Utara,Padang Lawas Utara,2016,3633.0146875501937,2530907.066414085
Sumatera Utara,Padang Lawas Utara,2017,4009.4455189355535,2176323.0334055
Sumatera Utara,Padang Lawas Utara,2018,3547.9804819297583,1677044.516116408
Sumatera Utara,Padang Lawas Utara,2019,3416.7103402247694,1252886.59384012
Sumatera Utara,Padang Lawas Utara,2020,2934.3718461395065,1399745.50716555
Sumatera Utara,Padang Lawas Utara,2021,3448.675439180543,1741773.1047447568
Sumatera Utara,Padang Lawas Utara,2022,2942.056147814344,1537674.9129181504
Sumatera Utara,Padang Lawas Utara,2023,5146.761893746444,2591951.739528147
Sumatera Utara,Padang Lawas Utara,2024,4018.462209452785,2125822.955437765
Sumatera Utara,Padang Lawas Utara,2025,8740.436698605688,5523830.824569485
Sumatera Utara,Padangsidimpuan,2001,25.918476714862873,16609.202714855714
Sumatera Utara,Padangsidimpuan,2002,11.613348610191313,7327.929975634286
Sumatera Utara,Padangsidimpuan,2003,6.614205785674981,4158.611289595122
Sumatera Utara,Padangsidimpuan,2004,24.99566343001242,15361.576112196724
Sumatera Utara,Padangsidimpuan,2005,35.68542870602851,22498.22730260066
Sumatera Utara,Padangsidimpuan,2006,35.531934484575,22909.686637558007
Sumatera Utara,Padangsidimpuan,2007,40.839130889674685,27746.048668170904
Sumatera Utara,Padangsidimpuan,2008,89.29154525101777,58520.371376355906
Sumatera Utara,Padangsidimpuan,2009,142.9755509179537,95905.2507854166
Sumatera Utara,Padangsidimpuan,2010,48.91438573314889,31501.07244151832
Sumatera Utara,Padangsidimpuan,2011,192.42566548837527,129447.39396638416
Sumatera Utara,Padangsidimpuan,2012,50.144725327700876,33590.86192131516
Sumatera Utara,Padangsidimpuan,2013,41.53056969676616,26077.560702943985
Sumatera Utara,Padangsidimpuan,2014,41.7620785145341,26107.651175936713
Sumatera Utara,Padangsidimpuan,2015,17.61226710439948,11925.477236141312
Sumatera Utara,Padangsidimpuan,2016,58.60538331355224,37720.81591727271
Sumatera Utara,Padangsidimpuan,2017,151.97557637268423,104156.3028842474
Sumatera Utara,Padangsidimpuan,2018,57.37504327546721,36977.53968617424
Sumatera Utara,Padangsidimpuan,2019,37.223992143710554,22852.75638758818
Sumatera Utara,Padangsidimpuan,2020,34.53231555082049,22075.37611004569
Sumatera Utara,Padangsidimpuan,2021,23.22671015720683,15680.625839113953
Sumatera Utara,Padangsidimpuan,2022,35.76269406822706,22726.856897829457
Sumatera Utara,Padangsidimpuan,2023,34.83981170918057,22016.37442598355
Sumatera Utara,Padangsidimpuan,2024,24.072649758202108,16234.938154099747
Sumatera Utara,Padangsidimpuan,2025,102.82868870007631,72470.60814620978
Sumatera Utara,Pakpak Barat,2001,718.4830738074612,593318.7507205335
Sumatera Utara,Pakpak Barat,2002,336.5653416858274,312087.0498042765
Sumatera Utara,Pakpak Barat,2003,297.97697129814713,249523.269211547
Sumatera Utara,Pakpak Barat,2004,359.8435891425038,296054.2120171725
Sumatera Utara,Pakpak Barat,2005,425.7064653960724,319974.4966705856
Sumatera Utara,Pakpak Barat,2006,286.5966781344667,218616.46984701272
Sumatera Utara,Pakpak Barat,2007,518.6211185166856,367986.549218827
Sumatera Utara,Pakpak Barat,2008,840.7227963904442,607743.100639726
Sumatera Utara,Pakpak Barat,2009,592.8686427904657,451663.64696496446
Sumatera Utara,Pakpak Barat,2010,656.965048043396,530801.4102149685
Sumatera Utara,Pakpak Barat,2011,342.4041343581788,276680.92610803613
Sumatera Utara,Pakpak Barat,2012,1060.030145642045,828556.469543621
Sumatera Utara,Pakpak Barat,2013,830.067259889838,711926.3785550989
Sumatera Utara,Pakpak Barat,2014,1059.489321708432,843766.3621934339
Sumatera Utara,Pakpak Barat,2015,881.0270516624173,709507.2224424414
Sumatera Utara,Pakpak Barat,2016,950.649703294364,717350.9881227922
Sumatera Utara,Pakpak Barat,2017,693.4784721267209,519910.3043916759
Sumatera Utara,Pakpak Barat,2018,821.4413774264285,589554.1978503435
Sumatera Utara,Pakpak Barat,2019,486.57750030485056,344332.4159162858
Sumatera Utara,Pakpak Barat,2020,457.6784535468146,325593.4652740764
Sumatera Utara,Pakpak Barat,2021,440.1560877601224,303497.9057583191
Sumatera Utara,Pakpak Barat,2022,642.4458058884551,445551.2990747801
Sumatera Utara,Pakpak Barat,2023,564.2914100138114,394454.1740058688
Sumatera Utara,Pakpak Barat,2024,509.01922254040664,341121.012682118
Sumatera Utara,Pakpak Barat,2025,700.6929370044645,475081.371037488
Sumatera Utara,Pematangsiantar,2001,87.50908212577487,46790.662879103125
Sumatera Utara,Pematangsiantar,2002,15.903748590081785,8331.635190357276
Sumatera Utara,Pematangsiantar,2003,47.711963651965135,25508.552798620487
Sumatera Utara,Pematangsiantar,2004,40.797461125064025,18863.264030894166
Sumatera Utara,Pematangsiantar,2005,12.369923950335016,4618.688429369513
Sumatera Utara,Pematangsiantar,2006,23.89422106952692,12794.474486611633
Sumatera Utara,Pematangsiantar,2007,18.131923951001383,9503.651483848258
Sumatera Utara,Pematangsiantar,2008,16.74907101443048,8149.454803280998
Sumatera Utara,Pematangsiantar,2009,53.70405982159625,30194.060466403917
Sumatera Utara,Pematangsiantar,2010,54.39569812525081,31263.311733822487
Sumatera Utara,Pematangsiantar,2011,24.893037217577167,13777.758595685407
Sumatera Utara,Pematangsiantar,2012,18.516109278579375,10427.258775765176
Sumatera Utara,Pematangsiantar,2013,2.1512595825773118,1158.2222995698135
Sumatera Utara,Pematangsiantar,2014,9.603793762993165,5053.713646470058
Sumatera Utara,Pematangsiantar,2015,13.675741287302252,7338.197665117136
Sumatera Utara,Pematangsiantar,2016,132.3107965444608,5155.829164041571
